FIDs,FIPS,code,X,Y,cancer,poverty,smoking,PM25,NO2,SO2
576,51197.0,VA,1311583.650519857,1644628.339556983,52.312755828571426,8.5,21.67142857142857,13.209285714285715,3.948928571428571,0.097278876
633,54045.0,WV,1221701.5972328635,1734554.2655940256,66.54614038428572,9.921428571428574,25.371428571428577,12.662142857142857,3.7341428571428565,0.10210412842857144
108,13213.0,GA,1018911.2937771867,1363530.392391141,81.22511042000001,13.07142857142857,24.94285714285714,11.758571428571427,3.607142857142857,0.060044245714285724
276,37013.0,NC,1709880.2545525031,1554745.8014098802,68.94283908999999,10.157142857142857,23.900000000000002,11.42,2.7392857142857143,0.04195838421428571
326,37113.0,NC,1132960.3449520937,1418734.1322331082,88.01830349285714,20.707142857142856,29.171428571428574,14.264285714285714,5.327571428571429,0.15533050092857142
212,36009.0,NY,1412014.7579811949,2267732.697003263,69.93662586285713,10.692857142857141,26.21428571428571,11.935714285714285,3.205071428571429,0.04281216707142856
235,36055.0,NY,1471985.0198035438,2381307.7283560988,48.62325432357142,5.735714285714286,18.557142857142857,11.49642857142857,9.165000000000001,0.043872240571428564
194,34015.0,NJ,1757950.4768841786,2048967.1075268204,60.475431327857144,5.464285714285714,21.828571428571426,11.801428571428573,4.875142857142857,0.04870192128571429
22,13037.0,GA,1073561.9768637007,1003649.3054842191,68.09756200857143,11.107142857142858,24.45,12.521428571428572,6.236714285714285,0.054522662000000006
630,54039.0,WV,1248201.7900194202,1795739.9775863718,71.14136866071429,9.750000000000002,25.228571428571424,12.402857142857142,2.3035714285714284,0.041998425857142856
3,11001.0,DC,1620145.7743788941,1926595.621281768,70.43082396714286,14.985714285714286,28.30714285714286,13.099999999999998,3.5769285714285712,0.0483696905
479,45085.0,SC,1427140.3081530868,1323124.198582578,55.38830615571429,14.557142857142859,21.635714285714283,12.000714285714285,10.750571428571428,0.050102785285714276
504,51043.0,VA,1533134.272663501,1933160.1604982193,74.76639339714286,6.671428571428572,24.42142857142857,12.84642857142857,5.61442857142857,0.05701108342857143
621,54021.0,WV,1295165.506925747,1869902.7709780857,53.286973522142866,14.942857142857141,22.392857142857142,12.282142857142858,11.125285714285713,0.04741191828571428
203,34033.0,NJ,1743771.1489909664,2031005.4523160562,46.96556526857143,3.3285714285714283,17.178571428571427,11.131428571428572,5.1335,0.06738686064285715
99,13193.0,GA,1116496.715332585,1102091.2781130285,54.43932577785714,9.02142857142857,20.08571428571429,11.947142857142856,5.446142857142858,0.0591089977142857
133,13263.0,GA,1066361.40833632,1134167.6608416815,53.377436624999994,6.95,18.964285714285715,11.777857142857144,7.0803571428571415,0.05429938114285715
49,13093.0,GA,1142014.8840562114,1082724.6122584243,61.4719066807143,6.1000000000000005,21.02857142857143,11.890714285714285,5.182428571428571,0.04711699714285715
546,51133.0,VA,1693700.1579175133,1825328.9739868778,49.86518932642857,3.957142857142857,17.17142857142857,10.537142857142857,6.465571428571429,0.05557347378571429
322,37105.0,NC,1505940.8608080747,1513658.565130528,65.78816060214285,8.235714285714286,25.15,11.876428571428571,3.295714285714286,0.040010202499999994
450,45027.0,SC,1446754.816515805,1298002.9461130362,52.56702886785714,13.342857142857142,21.71428571428572,10.612142857142857,6.117357142857143,0.04576125135714285
333,37127.0,NC,1600385.578188458,1587248.9985636321,72.96341411714285,9.671428571428573,25.228571428571424,13.525714285714287,4.690285714285714,0.060871606357142845
586,51620.0,VA,1676303.202423518,1683927.061461494,47.61780322928571,4.142857142857143,16.035714285714285,11.656428571428572,6.19492857142857,0.060652737714285705
507,51049.0,VA,1545565.8041534934,1752895.8761057137,63.71307798214285,4.578571428571429,21.964285714285715,9.437857142857142,3.231928571428571,0.04890989650000001
502,51037.0,VA,1519860.2055353238,1691095.3979276984,50.63765927357143,8.992857142857144,20.671428571428574,12.16357142857143,9.463857142857142,0.052988243571428575
539,51115.0,VA,1710730.9059457134,1777230.9663196134,61.414633329285714,6.200000000000001,22.75714285714286,10.278571428571428,4.1610000000000005,0.06485354907142857
541,51119.0,VA,1686849.316920335,1794380.8217966845,64.16238019357142,11.257142857142856,21.728571428571428,8.959285714285715,2.552357142857143,0.008060152642857144
490,51015.0,VA,1456078.9172038725,1810843.495935744,67.44733699571427,16.378571428571426,24.864285714285717,9.321428571428571,1.3384285714285713,0.047146060642857146
612,54003.0,WV,1523121.2642375277,1971372.3292267558,45.83223951857143,27.771428571428572,23.46428571428571,11.897142857142857,11.8385,0.04255291171428571
351,37163.0,NC,1586724.022725543,1473472.8287424191,58.43498850785715,13.885714285714286,24.214285714285715,9.037857142857144,1.7123571428571427,0.02631530042857143
540,51117.0,VA,1552612.1539118607,1659453.1811539463,64.12801867499999,14.6,27.47142857142857,9.943571428571428,1.870428571428571,0.06605718478571429
287,37035.0,NC,1321432.026123792,1503977.3613775887,61.564552677857144,12.257142857142856,28.092857142857145,9.60142857142857,2.196285714285714,0.02867236257142857
27,13049.0,GA,1318756.006412553,952508.0788217512,59.96777630642857,15.857142857142858,26.95,10.979285714285712,2.7961428571428573,0.08304637671428572
365,37191.0,NC,1611551.6674333834,1520555.88163378,73.55544875214287,14.285714285714286,26.414285714285715,9.259285714285713,1.7034285714285713,0.04367554842857143
219,36023.0,NY,1613685.1069790511,2347274.9627244384,63.32515368428573,14.12142857142857,26.335714285714285,8.854285714285714,1.4684285714285716,0.01753911964285714
299,37059.0,NC,1376002.4949235513,1542989.9161728688,69.12284071571428,13.678571428571427,23.992857142857144,7.845000000000001,1.197142857142857,0.0012874689999999999
147,13291.0,GA,1086530.750440823,1376942.0858590659,64.77674769357142,10.085714285714285,23.75714285714286,9.11714285714286,2.1260714285714286,0.010667739428571426
226,36037.0,NY,1435433.1503386332,2357644.1525804773,65.26398998857142,14.400000000000002,25.221428571428568,9.015714285714285,1.7332142857142858,0.02383520407142858
558,51159.0,VA,1666241.8376338067,1825977.9719636699,57.71575135571428,13.935714285714285,25.414285714285715,8.685714285714287,1.1107142857142855,0.015986158785714286
60,13115.0,GA,983511.4295781691,1300252.5713741293,60.48632622928572,7.978571428571429,21.950000000000006,9.535,2.462785714285714,0.019649688571428573
441,45009.0,SC,1378521.0944983074,1235921.640780054,67.08920450571428,13.221428571428573,24.592857142857145,10.531428571428572,2.9661428571428567,0.060394884071428574
381,42023.0,PA,1467229.207432168,2185659.850894022,63.672180847142876,12.428571428571429,22.62857142857143,7.462857142857142,1.0568571428571427,0.0020122340000000003
166,24009.0,MD,1666038.7677252686,1894678.8269830695,70.34871193285714,16.05,27.46428571428571,7.54357142857143,0.7955,0.001834022571428571
544,51127.0,VA,1652922.8975460532,1773161.1162058776,65.52397082785714,14.221428571428572,27.828571428571426,8.095714285714285,1.3512857142857144,0.005569934214285715
30,13055.0,GA,968986.5887574095,1322457.968674276,67.00992074642856,10.071428571428571,25.728571428571424,10.087857142857144,2.606142857142857,0.04853614628571429
122,13241.0,GA,1138683.7374945083,1389143.3502952221,75.46640434357141,13.414285714285713,26.592857142857145,8.914285714285715,2.2372142857142854,0.01181692307142857
428,42117.0,PA,1537131.8132333641,2237598.109471549,73.59191272571427,10.164285714285713,22.607142857142858,7.391428571428571,0.9010714285714284,0.0037796529285714286
447,45021.0,SC,1295852.4807336975,1430438.1586457808,60.62804719142857,13.157142857142855,25.407142857142862,7.828571428571429,1.2293571428571428,0.006095054928571429
554,51149.0,VA,1640404.6618207202,1734227.04531972,72.67864612,14.821428571428571,26.371428571428567,8.679285714285713,1.8665000000000003,0.007627197999999999
481,45089.0,SC,1492001.4991626618,1300584.5257905005,42.01631635785714,22.735714285714288,22.228571428571424,12.467142857142857,9.828857142857144,0.040779832
438,45003.0,SC,1319815.7732107758,1263983.766280177,61.671079934285714,13.64285714285714,27.05714285714286,8.009285714285713,1.573285714285714,0.006558263928571429
75,13145.0,GA,1031170.7415247983,1134100.570607358,67.33243796357144,11.464285714285714,24.192857142857143,9.235,1.8061428571428573,0.04439210757142857
394,42049.0,PA,1307535.8912962805,2220156.8356584692,67.64787467214286,10.77142857142857,25.150000000000002,8.870000000000001,1.8951428571428572,0.013937344428571431
241,36067.0,NY,1594290.5421776057,2390104.0041137664,58.128106130714286,12.87857142857143,21.828571428571433,9.830714285714288,3.071214285714286,0.04328705514285714
335,37131.0,NC,1642325.4945661074,1646805.0244263436,59.57854576071429,14.4,27.45,8.39285714285714,1.6132857142857144,0.006802727428571428
501,51036.0,VA,1650666.4979186882,1755747.3503500365,47.941368306428565,5.642857142857144,19.09285714285715,11.194285714285714,13.392357142857142,0.036481346928571426
515,51067.0,VA,1414401.141634725,1670082.5162387404,43.781287071428565,17.92142857142857,19.064285714285717,12.426428571428572,10.842785714285714,0.04529340692857143
196,34019.0,NJ,1755884.159128822,2146097.4401019434,71.9583147092857,11.907142857142857,27.60714285714286,11.022857142857143,3.8511428571428583,0.0547174612142857
82,13159.0,GA,1135652.3487995202,1212270.72147429,63.52859733285715,14.12142857142857,26.53571428571429,8.52142857142857,1.8946428571428573,0.009468594785714286
356,37173.0,NC,1121743.8422783818,1455205.2714370966,66.73013317214286,12.614285714285712,23.8,9.428571428571427,2.284214285714286,0.020580625642857144
363,37187.0,NC,1727246.9409275237,1596012.3157529756,64.43063734142858,8.67142857142857,21.821428571428573,9.203571428571427,1.9633571428571428,0.04115444307142857
11,13015.0,GA,1017773.770042251,1301385.2130846288,64.54456543785713,10.799999999999999,23.414285714285718,9.537857142857145,2.8342857142857136,0.03348833849999999
517,51071.0,VA,1337018.762043179,1693779.2426777747,68.921226685,12.75,28.528571428571432,10.319285714285714,3.401285714285714,0.04740890614285714
600,51740.0,VA,1723227.176816372,1712308.8863085036,79.33678427214285,14.564285714285715,28.528571428571432,9.131428571428572,2.265642857142857,0.0148670365
165,24005.0,MD,1639584.1974907655,1994032.37260657,59.81141968000001,13.892857142857142,23.62142857142857,8.482142857142858,1.2890714285714286,0.011108247214285716
169,24015.0,MD,1694933.4881838756,2018400.3002516348,61.372700068571426,4.9071428571428575,19.428571428571423,9.632857142857143,3.0904285714285713,0.028941865071428576
309,37079.0,NC,1637921.406843096,1539543.085131764,39.651538845714285,14.414285714285715,20.249999999999996,12.177857142857144,15.05,0.039879009071428564
171,24019.0,MD,1713827.546540463,1896169.7607618386,74.81292139642856,10.592857142857143,23.89285714285714,8.83,2.3308571428571425,0.0063733934999999995
325,37111.0,NC,1247170.210151286,1494736.2732020172,59.05425343857143,10.221428571428572,23.964285714285715,11.857857142857142,9.611214285714285,0.03508569135714286
84,13163.0,GA,1256171.7861658777,1199257.2985856,44.91564455857143,10.45,18.478571428571428,10.55285714285714,5.202785714285715,0.039176765642857145
146,13289.0,GA,1169114.2321805786,1143614.2328000274,77.28069443857143,16.45714285714286,26.12857142857143,8.084999999999999,1.0070714285714286,0.0032789258571428574
535,51107.0,VA,1563959.5033982582,1936625.5524782655,63.42117356,6.5928571428571425,21.42142857142857,8.63857142857143,2.0731428571428574,0.004673751428571428
339,37139.0,NC,1742060.7576119432,1653103.17318211,62.06876508571429,11.164285714285713,24.05,8.882857142857143,2.128285714285714,0.006523099857142857
272,37005.0,NC,1314686.8364375292,1596855.3701090505,67.4119836557143,12.007142857142858,25.34285714285715,8.31142857142857,1.5199999999999998,0.009112184285714284
615,54009.0,WV,1294492.8401216327,2022929.8392470544,67.63886597142857,12.292857142857143,26.071428571428573,9.174285714285714,1.8339285714285716,0.042021278071428574
303,37067.0,NC,1397694.609423868,1569407.7732015576,63.11397869571429,12.278571428571428,26.528571428571432,9.567142857142857,2.0379285714285715,0.0362139995
468,45063.0,SC,1346738.5724755598,1308601.1455060306,73.41387143142857,13.928571428571429,25.807142857142857,9.014285714285716,1.4788571428571426,0.04279167021428571
0,10001.0,DE,1737530.5378968813,1972072.5937809257,60.21569346,6.428571428571429,22.12857142857143,10.610000000000001,5.825642857142857,0.025335382571428568
175,24027.0,MD,1619605.4592895128,1966057.2111221887,71.71662076999999,15.071428571428571,25.97857142857143,8.740714285714285,1.5119285714285715,0.02481345021428571
176,24029.0,MD,1694052.1447716365,1981950.2177175437,61.39885489571429,9.778571428571427,23.592857142857138,9.159999999999998,1.7797857142857147,0.03648461885714286
177,24031.0,MD,1599218.3702365856,1948856.1354570242,52.82843038928571,15.678571428571429,16.45,9.266428571428571,1.8283571428571432,0.03472105971428572
315,37091.0,NC,1679783.7167524232,1647579.8867825384,61.78505883785715,11.457142857142856,24.02857142857143,9.184285714285716,2.078214285714286,0.01914971485714286
209,36003.0,NY,1464342.96392956,2278548.814929113,63.94055728571429,10.592857142857143,24.50714285714286,8.010714285714286,1.284,0.0030455401428571426
300,37061.0,NC,1626897.935350087,1474774.310907688,71.38996100785714,11.714285714285712,26.52857142857143,8.551428571428572,1.6075714285714289,0.003540100571428571
63,13121.0,GA,1057680.9278784962,1255772.7409248205,64.70829417785714,10.257142857142858,25.657142857142855,9.731428571428571,2.4846428571428563,0.03405809721428572
611,54001.0,WV,1363554.5840130497,1904822.7887474138,46.75860289357143,8.428571428571429,18.36428571428571,10.481428571428571,5.5975714285714275,0.03460195214285714
537,51111.0,VA,1557688.9288842306,1690682.6345565522,60.133968558571425,10.292857142857143,27.485714285714288,9.585000000000003,1.9404285714285712,0.05093914421428571
563,51169.0,VA,1181659.322505816,1602179.4059173008,64.43982783357141,13.871428571428572,25.071428571428573,9.077857142857143,1.774142857142857,0.041901778928571436
180,24037.0,MD,1668389.554312381,1867466.357906849,68.77253132928573,13.071428571428571,27.164285714285715,12.122857142857143,2.3719999999999994,0.08357556342857145
475,45077.0,SC,1199434.5910058203,1398170.8419277435,63.66075622285714,12.357142857142858,27.928571428571423,11.764285714285714,1.834571428571429,0.09661031464285715
480,45087.0,SC,1301978.7788294759,1390787.3740950136,63.59645705714285,17.4,28.264285714285716,10.02642857142857,1.3322142857142858,0.04682902221428572
478,45083.0,SC,1264596.6446288347,1412493.17875516,66.06431203571428,20.514285714285716,28.52142857142857,12.98857142857143,1.7190714285714284,0.03149797592857143
443,45013.0,SC,1422969.875114651,1149284.840964286,60.33478378214286,15.87857142857143,27.328571428571433,9.787857142857145,1.2944999999999998,0.041125827
463,45053.0,SC,1394211.904042172,1150416.926324418,66.28594286857142,17.214285714285715,26.67142857142857,9.886428571428572,1.2370714285714286,0.043926541000000006
295,37051.0,NC,1545014.1236804335,1472239.090337281,76.90449781142857,18.342857142857145,25.58571428571429,10.462857142857144,1.3082857142857143,0.00985802985714286
1,10003.0,DE,1719077.9892086643,2024828.3410907073,70.34911706071429,22.907142857142862,26.599999999999998,11.407142857142857,1.5815714285714286,0.020645300785714287
41,13077.0,GA,1036448.9972642254,1204099.4917199856,70.28119360642856,21.550000000000004,27.607142857142858,12.133571428571429,1.1735714285714285,0.020151085000000003
118,13233.0,GA,989224.3021292234,1271527.4421910755,68.26168695571428,14.014285714285714,29.807142857142853,10.038571428571428,0.8181428571428572,0.020767136
164,24003.0,MD,1652614.1863368638,1944776.7409157015,62.28611804142856,13.77142857142857,25.614285714285717,10.379285714285713,1.457857142857143,0.049290740285714285
313,37087.0,NC,1166148.0129419346,1468980.2455273184,71.12100325571429,14.807142857142855,29.607142857142858,10.940714285714284,1.695357142857143,0.08177558707142855
654,54087.0,WV,1257108.3117384997,1839934.8899429347,66.76316059142856,10.014285714285714,24.58571428571429,13.19,2.7395714285714283,0.08342387042857144
368,37197.0,NC,1361162.4779384378,1566766.533774253,79.53610509428573,14.15,29.621428571428567,11.022857142857145,1.6489999999999998,0.0739041432142857
2,10005.0,DE,1762733.3401744359,1928788.660489308,66.93713685357145,9.457142857142857,23.492857142857144,10.090000000000002,1.7018571428571432,0.025513768428571428
314,37089.0,NC,1214308.5118118215,1450981.4899960633,75.68581199642857,12.557142857142855,27.078571428571426,8.264285714285714,0.8445714285714286,0.007372850214285714
81,13157.0,GA,1134916.5151789505,1304291.59975748,73.10847719285714,16.642857142857146,29.37142857142857,11.702142857142857,2.292857142857143,0.12168351514285715
350,37161.0,NC,1263152.8184161873,1465512.0435520173,69.04393206785713,11.685714285714285,25.95714285714286,12.199999999999998,2.311642857142857,0.11608242871428573
550,51141.0,VA,1385083.5884975188,1629473.1030463513,51.37796010142858,10.442857142857141,21.28571428571429,12.800714285714283,2.3177142857142856,0.042643648499999985
403,42067.0,PA,1552118.7549808489,2098795.2758489293,69.07567005642856,16.514285714285716,28.164285714285718,11.509285714285713,0.9932857142857143,0.050848630928571434
405,42071.0,PA,1658497.001562209,2064716.083634462,69.48925418785714,18.385714285714283,26.08571428571429,10.741428571428573,1.3338571428571429,0.021074598071428575
446,45019.0,SC,1486274.3336935344,1210584.556520234,56.81873261999999,15.028571428571428,26.349999999999998,11.06285714285714,0.8047142857142856,0.03507021942857143
366,37193.0,NC,1316547.47298465,1564807.2123669083,72.26193511999999,16.57857142857143,28.02142857142857,12.236428571428574,2.0915,0.10463655264285716
73,13141.0,GA,1199327.046012622,1215604.883169355,80.05036352285713,22.36428571428571,29.457142857142856,11.247142857142858,0.9941428571428572,0.02148839892857143
9,13011.0,GA,1137907.6718276145,1329501.63897756,72.55980310214285,14.164285714285713,24.8,10.140714285714285,1.3900714285714286,0.010430346142857145
358,37177.0,NC,1759744.9631960972,1602276.3130438887,76.1798557907143,16.357142857142854,25.707142857142856,13.31142857142857,1.7072857142857143,0.01705942892857143
412,42085.0,PA,1302019.1143715212,2140915.863110626,85.92546331000001,10.299999999999999,27.157142857142855,9.792142857142858,1.6597142857142857,0.023231139357142855
413,42087.0,PA,1532755.460877447,2104065.457708284,68.01594839214286,9.071428571428571,25.37142857142857,8.322142857142856,1.1815,0.008812844928571428
383,42027.0,PA,1509494.376911631,2134790.0642301096,73.29083387214287,12.799999999999999,29.192857142857143,12.700714285714286,2.7675000000000005,0.0816081937142857
384,42029.0,PA,1701412.1333984598,2065940.8237042797,60.54008175785714,9.857142857142858,26.199999999999996,12.358571428571427,2.382714285714285,0.09596606721428572
453,45033.0,SC,1508707.7854815866,1391005.583656513,65.91411542785714,20.107142857142858,27.900000000000002,11.94714285714286,1.2391428571428569,0.017010556928571428
385,42031.0,PA,1372665.6724412022,2140579.4749784055,66.05346593857143,14.492857142857146,19.764285714285712,12.610000000000001,1.9816428571428573,0.06392979578571428
456,45039.0,SC,1351833.8392782258,1365215.8856346388,72.46861620142857,22.45,28.37142857142857,12.938571428571427,1.731642857142857,0.019687914285714286
10,13013.0,GA,1123623.574094891,1286900.033329612,67.11788370214285,13.64285714285714,25.707142857142856,12.347142857142854,2.837,0.09593425014285714
553,51147.0,VA,1534615.8927384105,1718046.1430372158,72.7772958107143,13.914285714285713,26.207142857142856,12.412857142857144,1.7569999999999997,0.04077346050000001
416,42093.0,PA,1602149.321445623,2165666.6822268227,82.04778204571427,14.299999999999999,28.771428571428572,12.865714285714281,2.683071428571428,0.11128508850000003
417,42095.0,PA,1718996.521939822,2159377.206610835,71.54355276785715,15.242857142857142,25.8,11.038571428571428,1.5358571428571428,0.03768775114285714
357,37175.0,NC,1187967.651199557,1432054.9896990296,67.52910122714285,18.657142857142855,30.107142857142858,10.770714285714286,0.9002857142857144,0.047217275285714295
520,51077.0,VA,1303279.4715908528,1613812.5121206534,76.06369469714286,13.4,27.3,11.968571428571428,1.814714285714286,0.07971162978571429
178,24033.0,MD,1636048.4674920074,1921250.6753242225,68.50411833785714,20.02142857142857,26.257142857142856,13.042857142857143,1.6639285714285716,0.014321072499999995
190,34007.0,NJ,1770779.480253266,2061835.73737791,61.43872990857143,14.171428571428573,23.49285714285714,12.409285714285712,2.8152857142857144,0.09425900092857141
369,37199.0,NC,1220636.0867737303,1515441.1426762284,71.27416081642858,24.071428571428573,28.014285714285716,12.462857142857146,1.685285714285714,0.02916002885714286
124,13245.0,GA,1282819.8485656746,1237590.1808814649,76.30170066285714,16.02857142857143,27.37857142857143,13.307857142857143,1.7146428571428571,0.020003822214285715
134,13265.0,GA,1205964.1304284849,1249909.6448497374,61.52625864928571,14.064285714285713,28.742857142857144,9.983571428571427,1.033785714285714,0.03887050507142858
141,13279.0,GA,1279100.9998923969,1097466.7249177732,56.21163558857143,12.000000000000002,24.45,10.800714285714283,1.5767857142857145,0.047948111428571416
214,36013.0,NY,1356925.6807614656,2255464.746793672,70.50005402500001,22.842857142857145,26.628571428571433,11.599285714285712,1.4680714285714287,0.032115097499999995
355,37171.0,NC,1354669.0917631467,1594547.9088763464,82.10273812214287,17.67142857142857,27.449999999999996,13.107857142857142,1.6264285714285711,0.018391060428571426
391,42043.0,PA,1606103.318876483,2096485.2181937615,69.94297893857143,21.892857142857142,28.599999999999994,8.969999999999999,1.2204285714285714,0.008205886928571427
488,51011.0,VA,1499577.0281526467,1728467.534317909,65.09642154500001,10.742857142857142,25.485714285714284,12.320714285714283,2.3805,0.104245092
274,37009.0,NC,1282966.3937286297,1585422.5943841028,58.02030136928572,16.90714285714286,26.00714285714286,10.242142857142856,0.8672857142857147,0.03047753892857143
499,51033.0,VA,1611502.0576452143,1824508.5546204736,75.08584890357143,13.292857142857143,26.085714285714285,13.428571428571429,2.1438571428571427,0.01918630471428571
231,36047.0,NY,1833913.4673158356,2172024.9051406104,70.49841076857145,17.692857142857147,28.028571428571432,10.683571428571428,1.3817142857142855,0.012577979357142858
565,51173.0,VA,1272812.0769407747,1630310.3704446547,73.157436395,14.157142857142857,26.514285714285716,13.10714285714286,1.756428571428571,0.02740108642857143
466,45059.0,SC,1270662.3782438766,1362776.6559640393,73.63178745642857,19.99285714285714,27.45714285714286,12.409999999999998,1.5210714285714286,0.013556869714285713
532,51101.0,VA,1640681.281560314,1793703.5907864927,65.97959216142858,11.457142857142857,26.592857142857145,12.425714285714287,2.5175000000000005,0.12304611564285713
474,45075.0,SC,1397734.6091649432,1264367.9940449623,70.43520131714287,14.564285714285715,29.314285714285713,10.58357142857143,1.7262857142857142,0.06434573235714285
511,51059.0,VA,1599741.122531908,1914646.4147271872,58.41675610714285,14.60714285714286,26.578571428571422,10.505714285714287,0.7539999999999999,0.02972642778571428
281,37023.0,NC,1276514.1342699442,1506834.895139771,64.48317180142858,16.757142857142856,27.349999999999998,10.309285714285718,1.2932142857142854,0.04784729864285714
567,51177.0,VA,1581708.4605591071,1836635.8241019605,79.71274706428571,20.53571428571429,25.699999999999996,11.563571428571427,1.639857142857143,0.015818875
182,24041.0,MD,1700070.4553570603,1927775.0677964857,56.50191904499999,11.792857142857143,19.735714285714288,13.269285714285717,3.2209999999999996,0.09221899864285714
398,42057.0,PA,1506294.9117719904,2020785.0764360018,71.95541624071429,15.564285714285713,27.814285714285713,10.134285714285713,1.1209285714285715,0.04541380842857142
349,37159.0,NC,1382960.5708041473,1511317.3205163537,63.052145290714286,18.314285714285713,27.39285714285715,12.790000000000001,1.785285714285714,0.038223519857142854
328,37117.0,NC,1680413.5281716816,1588520.6830572537,61.52692496214286,12.228571428571428,23.842857142857145,12.958571428571428,1.6894285714285713,0.02720990142857143
148,13293.0,GA,1085492.1907834744,1156919.1911771873,70.3042693842857,14.857142857142856,25.678571428571427,12.911428571428571,1.6709285714285718,0.02613258371428571
158,13313.0,GA,998958.9498291421,1363198.7254942118,66.6958097192857,13.935714285714285,24.77142857142857,9.684999999999999,0.9940000000000003,0.020584133499999997
568,51179.0,VA,1593460.9560819147,1865910.3191307567,64.03723816714285,22.63571428571429,27.092857142857138,12.20142857142857,1.4866428571428574,0.032712399428571425
283,37027.0,NC,1287060.0001717852,1531518.5245535546,80.76728618071427,15.242857142857146,26.79285714285714,10.14857142857143,1.0224285714285712,0.014370187642857139
429,42119.0,PA,1570613.5821853168,2151895.609010258,58.92846827,12.964285714285714,17.171428571428574,12.332857142857145,2.045071428571428,0.07691783835714287
249,36083.0,NY,1814336.6696201726,2406093.899574556,64.14531659285714,16.364285714285714,26.39285714285714,9.059285714285712,1.169857142857143,0.008180801142857142
292,37045.0,NC,1296774.6674776634,1462918.9217662737,74.25074336571429,18.107142857142854,26.264285714285716,10.28,1.5134285714285716,0.026149192714285723
184,24045.0,MD,1750040.4090013101,1892975.815377817,69.26537119285713,14.842857142857143,27.650000000000002,10.399285714285714,0.9300714285714287,0.02108088757142857
329,37119.0,NC,1362697.3480274081,1463374.166021571,61.790159594999984,17.064285714285713,26.414285714285715,10.30357142857143,1.272285714285714,0.022017413571428567
150,13297.0,GA,1124773.1343204493,1263220.2134275122,73.76699646642858,13.421428571428569,27.528571428571436,11.883571428571427,2.2067142857142854,0.11076138178571428
431,42123.0,PA,1372531.9619873273,2211179.9939880683,63.862934082857144,20.178571428571427,23.19285714285714,12.453571428571431,1.6306428571428568,0.01386930592857143
206,34039.0,NJ,1803087.2598047678,2167525.559361798,53.5774211342857,11.935714285714285,23.88571428571429,11.456428571428573,1.816857142857143,0.06385133685714285
155,13307.0,GA,1073563.4582250698,1061689.581225301,71.478875465,12.842857142857142,28.900000000000002,12.647857142857143,2.3709285714285713,0.060899511499999996
156,13309.0,GA,1242618.5370502481,1091702.7200844688,78.82801339642856,21.74285714285714,29.728571428571428,12.975714285714286,1.5085714285714285,0.02368376042857143
371,42003.0,PA,1340289.6279900845,2052713.5952232582,78.03449676928572,27.17142857142857,31.21428571428571,12.895000000000001,1.532714285714286,0.017539827928571432
434,42129.0,PA,1385974.1499076257,2042662.979069785,78.57231020785714,14.2,31.33571428571429,11.729285714285714,2.3915714285714285,0.11178268542857142
45,13085.0,GA,1075715.8304633535,1331660.4456240786,72.20658733214286,13.87142857142857,27.849999999999998,12.985714285714286,2.4884999999999997,0.09153454542857141
34,13063.0,GA,1071151.4134245797,1229322.8927155007,69.17646423642857,16.907142857142862,28.699999999999996,11.412142857142857,1.9686428571428574,0.0808969735
340,37141.0,NC,1638010.3557233103,1430021.5516730659,71.00097224500001,19.19285714285714,27.535714285714285,12.777142857142858,1.3959285714285712,0.01728587057142857
334,37129.0,NC,1646097.3521657784,1398296.8774424547,79.32546190357142,22.978571428571424,28.271428571428572,13.129999999999999,1.4439999999999997,0.018805170071428574
181,24039.0,MD,1744615.7679201677,1862073.2883485507,70.07813492,13.014285714285714,26.914285714285715,12.984999999999998,2.1628571428571433,0.05259596507142857
86,13167.0,GA,1239454.7264242505,1157124.1296284774,77.30492891285715,11.48571428571429,31.192857142857143,11.41285714285714,2.0780714285714286,0.09351763792857141
266,36117.0,NY,1524638.9127115034,2392871.668106257,77.37471656857144,15.55,29.871428571428567,10.997857142857143,1.875714285714286,0.0728495585
189,34005.0,NJ,1793128.1353537424,2075366.679307554,75.65515754785713,17.05,30.935714285714283,10.381428571428572,0.7834285714285715,0.040582471499999995
296,37053.0,NC,1763878.690694433,1670135.1345525447,49.931339047142856,13.314285714285715,24.82857142857143,10.546428571428573,1.1435714285714287,0.033823255
482,45091.0,SC,1336110.314149836,1428342.5551305944,70.5689521842857,25.96428571428571,29.414285714285715,8.991428571428573,1.4494999999999998,0.011994413285714286
469,45065.0,SC,1252619.9938719647,1294113.4726033814,60.40427264071428,9.121428571428572,22.36428571428571,13.14642857142857,2.127,0.05215122178571428
477,45081.0,SC,1303698.6534289483,1313763.028515481,79.79867548214285,21.964285714285715,29.728571428571428,11.995,1.7822142857142855,0.06812086257142858
331,37123.0,NC,1443588.9743229453,1486516.3966644884,54.04185804142857,8.928571428571429,17.92857142857143,13.064285714285713,2.1527857142857143,0.03383935557142857
227,36039.0,NY,1776833.6173169021,2347254.6265950315,60.89543496142857,22.700000000000006,27.228571428571428,11.978571428571426,1.6499285714285716,0.048134682142857134
473,45073.0,SC,1170904.6711073052,1378993.1997174527,69.45404977857142,21.89285714285714,27.221428571428568,10.055000000000001,1.5662857142857145,0.013691470428571426
207,34041.0,NJ,1741874.5282952425,2176288.673356919,47.03430541642857,18.085714285714285,21.021428571428572,9.89,1.2863571428571432,0.045088202714285715
