SiteID,long,lat,x,y,FIPS,STATE,COUNTY,SOC,DEM,Slope,MAP,MAT,NDVI,NLCD,NLCD_DES
135,-105.99533999999998,38.11812997,-866415.6890266429,1721670.8889193255,8109,Colorado,Saguache County,2.3280000000000003,2439.06005859375,3.5702099800109863,244.2669982910156,5.512829780578613,0.2591330111026764,6,Herbaceous
136,-105.99533999999998,38.11812997,-866415.6890266429,1721670.8889193255,8109,Colorado,Saguache County,2.3280000000000003,2439.06005859375,3.5702099800109863,244.2669982910156,5.512829780578613,0.2591330111026764,6,Herbaceous
137,-105.99533999999998,38.11812997,-866415.6890266429,1721670.8889193255,8109,Colorado,Saguache County,2.3280000000000003,2439.06005859375,3.5702099800109863,244.2669982910156,5.512829780578613,0.2591330111026764,6,Herbaceous
138,-105.95476000000001,38.17539998,-862239.8631291362,1727685.5789734814,8109,Colorado,Saguache County,2.47,2575.2099609375,7.9106202125549325,287.33099365234375,5.02016019821167,0.35447901487350464,6,Herbaceous
139,-105.88127,37.79412996,-860332.8144455256,1684518.479149949,8109,Colorado,Saguache County,0.73,2301.239990234375,0.8309100270271301,197.30099487304688,5.4491400718688965,0.22146299481391907,5,Shrubland
140,-105.88127,37.79412996,-860332.8144455256,1684518.479149949,8109,Colorado,Saguache County,0.73,2301.239990234375,0.8309100270271301,197.30099487304688,5.4491400718688965,0.22146299481391907,5,Shrubland
141,-105.88127,37.79412996,-860332.8144455256,1684518.479149949,8109,Colorado,Saguache County,0.73,2301.239990234375,0.8309100270271301,197.30099487304688,5.4491400718688965,0.22146299481391907,5,Shrubland
142,-105.88860990000002,38.27434001,-855379.1259180108,1738117.1491507308,8109,Colorado,Saguache County,5.051,2876.929931640625,21.78809928894043,421.30999755859375,2.530659914016724,0.5172740221023561,5,Shrubland
143,-107.6142869,37.82282172,-1010133.8830296814,1704769.1096912704,8111,Colorado,San Juan County,10.993,3618.02001953125,26.10420036315918,1128.1099853515625,-0.5910639762878418,0.4543940126895905,6,Herbaceous
144,-108.2472981,37.97617935,-1062682.8095998857,1728725.8494722717,8113,Colorado,San Miguel County,11.22,2484.0,6.845799922943115,538.1220092773439,5.7072200775146475,0.5433480143547058,4,Forest
145,-108.2472981,37.97617935,-1062682.8095998857,1728725.8494722717,8113,Colorado,San Miguel County,11.22,2484.0,6.845799922943115,538.1220092773439,5.7072200775146475,0.5433480143547058,4,Forest
146,-106.3113501,39.89649998,-872118.3239456569,1922740.4895590167,8117,Colorado,Summit County,14.540999999999999,2602.429931640625,11.38860034942627,394.6709899902344,3.1668100357055664,0.5581820011138916,4,Forest
147,-103.26752929999999,39.74840781,-616552.0033127732,1882372.3796394966,8121,Colorado,Washington County,11.155999999999999,1487.530029296875,1.1627899408340454,416.3150024414063,9.30593967437744,0.3458519876003265,7,Planted/Cultivated
148,-102.90932990000002,40.09418998,-583404.1065610817,1918748.3484468595,8121,Colorado,Washington County,3.48,1319.43994140625,1.3089900016784668,429.5299987792969,9.793160438537598,0.42163801193237305,6,Herbaceous
149,-104.83502,40.10837004,-745438.9207248791,1933795.5889940306,8123,Colorado,Weld County,11.275,1507.0899658203125,1.3024499416351318,341.94000244140625,9.670479774475098,0.5132309794425964,7,Planted/Cultivated
150,-104.49756,40.39664999,-714159.7778648583,1963366.4191228612,8123,Colorado,Weld County,13.350999999999999,1414.1500244140625,1.1835099458694458,344.89300537109375,9.51675033569336,0.5607920289039612,7,Planted/Cultivated
151,-104.49756,40.39664999,-714159.7778648583,1963366.4191228612,8123,Colorado,Weld County,13.350999999999999,1414.1500244140625,1.1835099458694458,344.89300537109375,9.51675033569336,0.5607920289039612,7,Planted/Cultivated
152,-104.49756,40.39664999,-714159.7778648583,1963366.4191228612,8123,Colorado,Weld County,13.350999999999999,1414.1500244140625,1.1835099458694458,344.89300537109375,9.51675033569336,0.5607920289039612,7,Planted/Cultivated
153,-104.43201640000001,40.91301225,-703541.1085902074,2020482.28871815,8123,Colorado,Weld County,5.377999999999999,1635.2099609375,1.5145399570465088,365.1740112304688,8.430150032043457,0.3805710077285767,6,Herbaceous
154,-104.3802599,40.52391996,-703071.7363868582,1976692.0984428385,8123,Colorado,Weld County,4.5169999999999995,1457.199951171875,1.47993004322052,345.0539855957031,9.32563018798828,0.3934040069580078,6,Herbaceous
155,-102.74502,39.69928998,-572691.8063634511,1873613.8190504583,8125,Colorado,Yuma County,12.132,1326.949951171875,1.1062400341033936,443.7330017089844,10.073100090026855,0.4337129890918732,6,Herbaceous
156,-102.6937791,40.00430678,-565942.9738367283,1907399.8098736561,8125,Colorado,Yuma County,0.708,1256.6500244140625,0.9491469860076904,437.1130065917969,10.178299903869627,0.5163840055465698,7,Planted/Cultivated
157,-102.3079527,39.80422587,-534858.6887674724,1882798.2493264175,8125,Colorado,Yuma County,2.18,1178.5999755859375,2.8259699344635014,462.99798583984375,10.380499839782717,0.4151709973812103,6,Herbaceous
158,-102.3079527,39.80422587,-534858.6887674724,1882798.2493264175,8125,Colorado,Yuma County,2.18,1178.5999755859375,2.8259699344635014,462.99798583984375,10.380499839782717,0.4151709973812103,6,Herbaceous
159,-102.3079527,39.80422587,-534858.6887674724,1882798.2493264175,8125,Colorado,Yuma County,2.18,1178.5999755859375,2.8259699344635014,462.99798583984375,10.380499839782717,0.4151709973812103,6,Herbaceous
160,-95.18900004,37.93123002,70606.75988012235,1655418.158744908,20001,Kansas,Allen County,10.672,323.6610107421875,1.0671600103378296,1080.719970703125,13.42590045928955,0.6906660199165344,7,Planted/Cultivated
161,-95.18900004,37.93123002,70606.75988012235,1655418.158744908,20001,Kansas,Allen County,10.672,323.6610107421875,1.0671600103378296,1080.719970703125,13.42590045928955,0.6906660199165344,7,Planted/Cultivated
162,-95.18900004,37.93123002,70606.75988012235,1655418.158744908,20001,Kansas,Allen County,10.672,323.6610107421875,1.0671600103378296,1080.719970703125,13.42590045928955,0.6906660199165344,7,Planted/Cultivated
163,-95.52098663,39.56081578,40783.26025913394,1837866.579572466,20005,Kansas,Atchison County,10.728,329.9679870605469,1.9721800088882449,940.4769897460938,12.201700210571287,0.7372400164604187,7,Planted/Cultivated
164,-98.69459998,37.03674999,-237408.89013165835,1558240.009353692,20007,Kansas,Barber County,2.274,466.35198974609375,2.208580017089844,715.458984375,14.306599617004395,0.521265983581543,6,Herbaceous
165,-98.59475995,37.25646,-227942.5404154446,1582605.8495148863,20007,Kansas,Barber County,1.249,474.0150146484375,1.7912700176239014,724.2780151367188,14.169500350952148,0.5310199856758118,6,Herbaceous
166,-98.98737997,38.49327002,-258065.71990250846,1722169.6294591282,20009,Kansas,Barton County,9.529,600.5230102539062,1.2538299560546875,650.0089721679688,12.706600189208984,0.4789490103721618,7,Planted/Cultivated
167,-98.98737997,38.49327002,-258065.71990250846,1722169.6294591282,20009,Kansas,Barton County,9.529,600.5230102539062,1.2538299560546875,650.0089721679688,12.706600189208984,0.4789490103721618,7,Planted/Cultivated
168,-98.98737997,38.49327002,-258065.71990250846,1722169.6294591282,20009,Kansas,Barton County,9.529,600.5230102539062,1.2538299560546875,650.0089721679688,12.706600189208984,0.4789490103721618,7,Planted/Cultivated
169,-98.66794825,38.49984551,-230458.5099186981,1722085.2995374287,20009,Kansas,Barton County,11.779000000000002,566.4099731445312,1.0356199741363523,674.9329833984375,12.889100074768065,0.5235350131988525,7,Planted/Cultivated
170,-95.60391998,39.75304001,33632.56999455555,1859375.0795441903,20013,Kansas,Brown County,9.419,343.7300109863281,1.772250056266785,922.5269775390624,11.909500122070312,0.7507249712944031,7,Planted/Cultivated
171,-95.60391998,39.75304001,33632.56999455555,1859375.0795441903,20013,Kansas,Brown County,9.419,343.7300109863281,1.772250056266785,922.5269775390624,11.909500122070312,0.7507249712944031,7,Planted/Cultivated
172,-95.60391998,39.75304001,33632.56999455555,1859375.0795441903,20013,Kansas,Brown County,9.419,343.7300109863281,1.772250056266785,922.5269775390624,11.909500122070312,0.7507249712944031,7,Planted/Cultivated
173,-95.37215319,39.88232889,53216.77001294901,1873968.3488893579,20013,Kansas,Brown County,7.5,313.8299865722656,2.361840009689331,927.77001953125,11.69950008392334,0.7969920039176941,7,Planted/Cultivated
174,-95.3651564,39.84798828,53835.51968455825,1870124.3888404216,20013,Kansas,Brown County,6.433,313.8299865722656,2.361840009689331,927.77001953125,11.69950008392334,0.7969920039176941,7,Planted/Cultivated
175,-96.92496006,37.65049002,-80834.23038974771,1624045.4196035408,20015,Kansas,Butler County,8.366,387.9330139160156,1.187459945678711,924.5709838867188,13.65839958190918,0.6664549708366394,6,Herbaceous
176,-96.85338879999999,38.04864257,-74178.92034409367,1668609.8293743075,20015,Kansas,Butler County,12.587,443.1900024414063,1.5024299621582031,864.2429809570312,13.0423002243042,0.6561779975891113,6,Herbaceous
177,-96.70336784,37.54351069,-61557.96037930133,1611890.339059837,20015,Kansas,Butler County,15.443,433.20599365234375,1.3609999418258667,909.0989990234376,13.51259994506836,0.6737759709358215,6,Herbaceous
178,-96.78932018,38.35691377,-68323.04987651814,1703113.1491357274,20017,Kansas,Chase County,16.51,417.46099853515625,2.616130113601685,857.4730224609375,12.890999794006348,0.6905909776687622,6,Herbaceous
179,-96.56494231,38.43159248,-48851.559610250544,1711345.099419088,20017,Kansas,Chase County,12.495999999999999,406.9049987792969,2.9298000335693364,902.2100219726562,12.647899627685547,0.6927559971809387,6,Herbaceous
180,-96.56494231,38.43159248,-48851.559610250544,1711345.099419088,20017,Kansas,Chase County,12.495999999999999,406.9049987792969,2.9298000335693364,902.2100219726562,12.647899627685547,0.6927559971809387,6,Herbaceous
181,-96.56494231,38.43159248,-48851.559610250544,1711345.099419088,20017,Kansas,Chase County,12.495999999999999,406.9049987792969,2.9298000335693364,902.2100219726562,12.647899627685547,0.6927559971809387,6,Herbaceous
182,-96.22429057,37.01525989,-19769.530044733554,1552489.3591150169,20019,Kansas,Chautauqua County,5.388,277.66299438476557,2.923670053482056,1013.7000122070312,14.15250015258789,0.7292829751968384,6,Herbaceous
183,-101.8796,39.58041001,-500136.95885147684,1855436.0493759983,20023,Kansas,Cheyenne County,3.071,1119.699951171875,1.1705000400543213,481.4200134277344,10.618499755859377,0.45019200444221497,7,Planted/Cultivated
184,-101.8103584,39.7498984,-493093.90638380876,1874031.5994734652,20023,Kansas,Cheyenne County,1.015,1056.050048828125,2.2831599712371826,470.2430114746094,10.753499984741213,0.4311479926109314,6,Herbaceous
185,-101.46842459999999,39.81329202,-463700.32011977554,1879401.5391543596,20023,Kansas,Cheyenne County,15.74,1030.47998046875,1.9117900133132932,514.551025390625,10.684000015258787,0.4191060066223145,7,Planted/Cultivated
186,-100.00686999999999,37.34108003,-351532.27720172243,1596388.4488275065,20025,Kansas,Clark County,3.407,750.3629760742188,1.92087996006012,565.6539916992188,13.086199760437012,0.4352230131626129,6,Herbaceous
187,-100.00686999999999,37.34108003,-351532.27720172243,1596388.4488275065,20025,Kansas,Clark County,3.407,750.3629760742188,1.92087996006012,565.6539916992188,13.086199760437012,0.4352230131626129,6,Herbaceous
188,-100.00686999999999,37.34108003,-351532.27720172243,1596388.4488275065,20025,Kansas,Clark County,3.407,750.3629760742188,1.92087996006012,565.6539916992188,13.086199760437012,0.4352230131626129,6,Herbaceous
189,-97.71234598,39.440791100000006,-146024.43982828123,1825628.359602475,20029,Kansas,Cloud County,7.718999999999999,469.864990234375,2.0838000774383545,753.0570068359375,11.799200057983398,0.585411012172699,6,Herbaceous
190,-95.71590001,38.08414004,24683.159659848614,1672292.3491223017,20031,Kansas,Coffey County,6.746,319.3800048828125,1.3252400159835815,1003.02001953125,13.123000144958494,0.7217190265655518,7,Planted/Cultivated
191,-100.4254345,39.63251235,-376273.48068900296,1854561.089299512,20039,Kansas,Decatur County,4.9030000000000005,821.1589965820312,1.9281200170516968,559.8839721679689,11.0447998046875,0.4897980093955994,7,Planted/Cultivated
192,-100.29245,39.76302998,-364313.85655809107,1868653.4987767115,20039,Kansas,Decatur County,5.171,801.052978515625,1.8885600566864011,556.2009887695311,10.798700332641602,0.4710420072078705,7,Planted/Cultivated
193,-97.00732979,38.89842663,-86549.84015810213,1763984.1592727392,20041,Kansas,Dickinson County,9.48,372.87701416015625,2.1364700794219966,856.677978515625,12.766300201416016,0.5869920253753662,6,Herbaceous
194,-95.01079355,39.81130609,83927.82014030435,1866270.949221568,20043,Kansas,Doniphan County,4.488,298.0539855957031,3.1455299854278564,935.5289916992188,11.802599906921387,0.7735379934310913,7,Planted/Cultivated
195,-98.39495576,38.52128672,-206822.01981219376,1723859.6591246994,20053,Kansas,Ellsworth County,5.665,542.176025390625,0.7851009964942932,707.1599731445312,12.943400382995605,0.4743990004062653,7,Planted/Cultivated
196,-97.96907004,38.60025001,-169866.12008603205,1731864.0292965379,20053,Kansas,Ellsworth County,7.515,456.9070129394531,1.891849994659424,740.4819946289062,12.661700248718262,0.6108430027961731,6,Herbaceous
197,-100.33519,38.17113004,-376075.0519301746,1690584.9996491692,20055,Kansas,Finney County,5.26,799.43798828125,1.7092100381851196,530.822021484375,12.32349967956543,0.4373550117015839,6,Herbaceous
198,-100.0318235,37.88073567,-351155.0406589951,1656907.4989906135,20057,Kansas,Ford County,4.322,782.7160034179688,1.0333800315856934,563.458984375,12.571000099182127,0.3827559947967529,7,Planted/Cultivated
199,-99.63696448,37.58943012,-318031.3399844544,1622895.168729554,20057,Kansas,Ford County,6.0089999999999995,728.6290283203125,0.9638699889183044,631.4409790039062,12.827400207519533,0.495620995759964,7,Planted/Cultivated
200,-100.15742,39.00033,-356599.05010383035,1782748.4192156177,20063,Kansas,Gove County,5.37,782.8870239257812,1.1829899549484253,570.2479858398438,11.520400047302244,0.4588859975337982,7,Planted/Cultivated
201,-100.10159,39.34804998,-350131.7861738373,1821475.9686607325,20065,Kansas,Graham County,1.97,744.1820068359375,2.3065500259399414,561.6279907226561,11.477899551391602,0.5097870230674744,6,Herbaceous
202,-99.92172998,39.23278997,-335319.9000941467,1807920.9895939545,20065,Kansas,Graham County,4.622,723.0590209960938,1.9809199571609497,571.926025390625,11.507800102233887,0.5006759762763977,6,Herbaceous
203,-99.87967272,39.49799327,-330512.8302019989,1837470.8396296545,20065,Kansas,Graham County,3.667,729.718017578125,2.127419948577881,560.3569946289061,11.381199836730955,0.5051530003547668,7,Planted/Cultivated
204,-99.87967272,39.49799327,-330512.8302019989,1837470.8396296545,20065,Kansas,Graham County,3.667,729.718017578125,2.127419948577881,560.3569946289061,11.381199836730955,0.5051530003547668,7,Planted/Cultivated
205,-99.87967272,39.49799327,-330512.8302019989,1837470.8396296545,20065,Kansas,Graham County,3.667,729.718017578125,2.127419948577881,560.3569946289061,11.381199836730955,0.5051530003547668,7,Planted/Cultivated
206,-100.561489,37.93107667,-396982.60822223156,1664628.8888610746,20069,Kansas,Gray County,5.744,858.2680053710938,0.910709023475647,522.9580078125,12.259699821472168,0.4560230076313019,7,Planted/Cultivated
207,-96.16241035,37.98819214,-14128.91989152545,1661513.3793723122,20073,Kansas,Greenwood County,9.657,352.0820007324219,1.6329699754714966,933.614013671875,13.22189998626709,0.699741005897522,6,Herbaceous
208,-96.06479269,37.64499629,-5662.879974777509,1623038.2588260781,20073,Kansas,Greenwood County,10.356,313.1700134277344,2.0283899307250977,963.4099731445312,13.451199531555176,0.7222959995269775,6,Herbaceous
209,-96.06479269,37.64499629,-5662.879974777509,1623038.2588260781,20073,Kansas,Greenwood County,10.356,313.1700134277344,2.0283899307250977,963.4099731445312,13.451199531555176,0.7222959995269775,6,Herbaceous
210,-101.76923000000001,37.74132429,-503265.98342642875,1649113.0787413863,20075,Kansas,Hamilton County,1.03,1038.989990234375,1.311900019645691,435.4339904785156,12.329299926757812,0.37809500098228455,7,Planted/Cultivated
211,-98.11371001,37.06444996,-186169.90035025406,1560048.2886313987,20077,Kansas,Harper County,4.002,414.6340026855469,1.2711900472640991,809.1929931640625,14.599100112915039,0.4498499929904938,7,Planted/Cultivated
212,-98.05866999999999,37.32921999,-180680.22008112076,1589604.5490441401,20077,Kansas,Harper County,9.461,472.97601318359375,1.3708000183105469,780.583984375,13.910799980163574,0.4619370102882385,7,Planted/Cultivated
213,-98.05866999999999,37.32921999,-180680.22008112076,1589604.5490441401,20077,Kansas,Harper County,9.461,472.97601318359375,1.3708000183105469,780.583984375,13.910799980163574,0.4619370102882385,7,Planted/Cultivated
214,-98.05866999999999,37.32921999,-180680.22008112076,1589604.5490441401,20077,Kansas,Harper County,9.461,472.97601318359375,1.3708000183105469,780.583984375,13.910799980163574,0.4619370102882385,7,Planted/Cultivated
215,-101.0428947,37.55756279,-441061.8581372977,1624942.4987454654,20081,Kansas,Haskell County,5.46,924.60498046875,1.1783599853515625,471.3900146484375,12.59850025177002,0.4842010140419006,7,Planted/Cultivated
216,-95.48475339,39.13829671,44124.87025751566,1790530.1591780086,20087,Kansas,Jefferson County,12.902999999999999,296.39300537109375,3.3716700077056885,954.4249877929688,12.450200080871582,0.7508590221405029,7,Planted/Cultivated
217,-98.41123116,39.738080100000005,-204767.41008113456,1860226.4696031003,20089,Kansas,Jewell County,18.062,533.572998046875,1.951879978179932,684.5789794921875,11.213500022888184,0.5561479926109314,6,Herbaceous
218,-101.15765999999999,37.92533999,-448853.75201031077,1666639.8493218338,20093,Kansas,Kearny County,7.438,909.0390014648438,0.9983350038528442,477.9620056152344,12.189200401306152,0.6692109704017639,7,Planted/Cultivated
219,-101.15765999999999,37.92533999,-448853.75201031077,1666639.8493218338,20093,Kansas,Kearny County,7.438,909.0390014648438,0.9983350038528442,477.9620056152344,12.189200401306152,0.6692109704017639,7,Planted/Cultivated
220,-101.15765999999999,37.92533999,-448853.75201031077,1666639.8493218338,20093,Kansas,Kearny County,7.438,909.0390014648438,0.9983350038528442,477.9620056152344,12.189200401306152,0.6692109704017639,7,Planted/Cultivated
221,-98.08104997,37.48510003,-182261.59020602496,1607112.0993624956,20095,Kansas,Kingman County,4.3580000000000005,484.6889953613281,1.4413599967956543,777.0180053710938,13.820699691772461,0.44242700934410095,7,Planted/Cultivated
222,-99.32518632,37.62712736,-290632.0098756115,1626118.7685340722,20097,Kansas,Kiowa County,0.462,699.2559814453125,0.976019024848938,637.2529907226562,12.843299865722654,0.5275229811668396,7,Planted/Cultivated
223,-95.36933051,37.12323986,55508.1299841543,1564749.629583431,20099,Kansas,Labette County,13.147,269.33499145507807,1.0116499662399292,1115.6099853515623,13.939900398254395,0.6733859777450562,7,Planted/Cultivated
224,-100.46048,38.27724996,-386377.9357936118,1702969.378686141,20101,Kansas,Lane County,3.9560000000000004,851.2310180664062,1.2845799922943115,517.8670043945311,12.062399864196776,0.3886719942092896,7,Planted/Cultivated
225,-100.4695101,38.56851003,-385624.74370407284,1735616.3792624085,20101,Kansas,Lane County,8.907,848.8660278320312,1.0568399429321291,533.5709838867189,11.955900192260742,0.4318450093269348,7,Planted/Cultivated
226,-100.4695101,38.56851003,-385624.74370407284,1735616.3792624085,20101,Kansas,Lane County,8.907,848.8660278320312,1.0568399429321291,533.5709838867189,11.955900192260742,0.4318450093269348,7,Planted/Cultivated
227,-100.4695101,38.56851003,-385624.74370407284,1735616.3792624085,20101,Kansas,Lane County,8.907,848.8660278320312,1.0568399429321291,533.5709838867189,11.955900192260742,0.4318450093269348,7,Planted/Cultivated
228,-98.12000373,39.20715788,-181367.29969986854,1800151.4696828115,20105,Kansas,Lincoln County,14.082,446.2780151367188,2.601210117340088,715.052978515625,12.23639965057373,0.5383120179176331,6,Herbaceous
229,-101.3571524,38.96031369,-459660.93932874664,1783421.259108472,20109,Kansas,Logan County,3.9,953.5599975585938,1.4769500494003296,487.9599914550781,11.390899658203125,0.3769789934158325,6,Herbaceous
230,-101.3571524,38.96031369,-459660.93932874664,1783421.259108472,20109,Kansas,Logan County,3.9,953.5599975585938,1.4769500494003296,487.9599914550781,11.390899658203125,0.3769789934158325,6,Herbaceous
231,-101.3571524,38.96031369,-459660.93932874664,1783421.259108472,20109,Kansas,Logan County,3.9,953.5599975585938,1.4769500494003296,487.9599914550781,11.390899658203125,0.3769789934158325,6,Herbaceous
232,-101.10436,38.74379004,-439294.80689424294,1757993.4190814425,20109,Kansas,Logan County,4.563,896.4719848632812,1.5348199605941772,491.90899658203125,11.661299705505373,0.4112330079078674,6,Herbaceous
233,-96.19007585,38.25740492,-16475.3304189589,1691692.319341002,20111,Kansas,Lyon County,9.126,367.7179870605469,1.2719199657440186,932.7249755859376,12.647500038146973,0.6895229816436768,6,Herbaceous
234,-97.70401999,38.32076997,-147565.310253178,1700101.1995503085,20113,Kansas,McPherson County,5.02,458.91900634765625,0.9815850257873536,812.8510131835938,13.214500427246096,0.5504189729690552,7,Planted/Cultivated
235,-97.09350999,38.36187997,-94646.11986515927,1703930.5890193412,20115,Kansas,Marion County,9.957,420.4739990234375,1.0912300348281858,851.3660278320312,12.795900344848633,0.5871769785881042,7,Planted/Cultivated
236,-96.35167998,39.96077997,-29776.279592250583,1882638.1490823242,20117,Kansas,Marshall County,11.136,421.02099609375,2.6237800121307373,849.2869873046875,11.26930046081543,0.7057759761810303,7,Planted/Cultivated
237,-96.35167998,39.96077997,-29776.279592250583,1882638.1490823242,20117,Kansas,Marshall County,11.136,421.02099609375,2.6237800121307373,849.2869873046875,11.26930046081543,0.7057759761810303,7,Planted/Cultivated
238,-95.80377321,37.22847609,17246.589742492244,1576375.7392297161,20125,Kansas,Montgomery County,4.31,258.64898681640625,1.54830002784729,1060.1800537109377,13.931900024414062,0.6527320146560669,7,Planted/Cultivated
239,-95.80377321,37.22847609,17246.589742492244,1576375.7392297161,20125,Kansas,Montgomery County,4.31,258.64898681640625,1.54830002784729,1060.1800537109377,13.931900024414062,0.6527320146560669,7,Planted/Cultivated
240,-95.80377321,37.22847609,17246.589742492244,1576375.7392297161,20125,Kansas,Montgomery County,4.31,258.64898681640625,1.54830002784729,1060.1800537109377,13.931900024414062,0.6527320146560669,7,Planted/Cultivated
241,-101.7652296,37.36698678,-505460.9565459611,1607216.4890182896,20129,Kansas,Morton County,4.126,1027.9100341796877,0.8336889743804932,433.1059875488281,12.616299629211426,0.34701699018478394,7,Planted/Cultivated
242,-101.7652296,37.36698678,-505460.9565459611,1607216.4890182896,20129,Kansas,Morton County,4.126,1027.9100341796877,0.8336889743804932,433.1059875488281,12.616299629211426,0.34701699018478394,7,Planted/Cultivated
243,-101.7652296,37.36698678,-505460.9565459611,1607216.4890182896,20129,Kansas,Morton County,4.126,1027.9100341796877,0.8336889743804932,433.1059875488281,12.616299629211426,0.34701699018478394,7,Planted/Cultivated
244,-101.5665095,37.34455443,-488205.8138351089,1603668.1691907684,20129,Kansas,Morton County,2.349,973.77197265625,0.8752949833869934,440.8909912109375,12.79319953918457,0.4156830012798309,7,Planted/Cultivated
245,-95.23890906,37.69142105,66476.95969984434,1628505.5889435417,20133,Kansas,Neosho County,8.78,307.15899658203125,1.3130500316619873,1090.719970703125,13.592399597167967,0.7195299863815308,7,Planted/Cultivated
246,-99.99603296,39.78865799,-339050.6600398876,1870425.6595869937,20137,Kansas,Norton County,3.7,735.6010131835938,1.9177700281143188,613.3709716796875,10.889300346374512,0.5036540031433105,7,Planted/Cultivated
247,-95.67702799,38.68061822,27833.210221682977,1739159.6491330953,20139,Kansas,Osage County,10.413,333.5480041503906,1.608989953994751,948.8779907226562,12.601200103759766,0.7322970032691956,7,Planted/Cultivated
248,-95.55413379,38.67139262,38428.81990862454,1738168.4389004805,20139,Kansas,Osage County,8.929,330.0690002441406,2.2146100997924805,952.406005859375,12.534799575805664,0.7288519740104675,6,Herbaceous
249,-97.53615756,39.15506986,-131518.53003472878,1793353.449151373,20143,Kansas,Ottawa County,5.571000000000001,418.87200927734375,1.767240047454834,782.9039916992188,12.739299774169922,0.581633985042572,6,Herbaceous
250,-99.53576499,38.27941818,-306309.5696132694,1699842.0893661927,20145,Kansas,Pawnee County,7.794,676.6920166015625,1.3399699926376345,587.5,12.601900100708008,0.4569309949874878,7,Planted/Cultivated
251,-99.53576499,38.27941818,-306309.5696132694,1699842.0893661927,20145,Kansas,Pawnee County,7.794,676.6920166015625,1.3399699926376345,587.5,12.601900100708008,0.4569309949874878,7,Planted/Cultivated
252,-99.53576499,38.27941818,-306309.5696132694,1699842.0893661927,20145,Kansas,Pawnee County,7.794,676.6920166015625,1.3399699926376345,587.5,12.601900100708008,0.4569309949874878,7,Planted/Cultivated
253,-99.52685001,38.20008999,-305867.5097556596,1690927.9587019675,20145,Kansas,Pawnee County,10.793,660.0980224609375,0.9891679883003236,590.2869873046875,12.781100273132324,0.5152760148048401,7,Planted/Cultivated
254,-96.17549,39.27077998,-15001.319989234316,1805272.8391606354,20149,Kansas,Pottawatomie County,6.6,327.38800048828125,2.726680040359497,893.4970092773438,12.477499961853027,0.7317219972610474,6,Herbaceous
255,-97.63001227,39.8728028,-138173.61005458038,1873910.1391460074,20157,Kansas,Republic County,7.667999999999999,479.9030151367188,1.2849899530410769,762.5120239257812,11.287799835205078,0.6114959716796875,7,Planted/Cultivated
256,-98.19079192,38.36273937,-189603.87987696682,1705667.939639758,20159,Kansas,Rice County,8.627,518.9390258789061,0.9762510061264038,733.1300048828125,13.100299835205078,0.526045024394989,7,Planted/Cultivated
257,-96.54289699,39.13100059,-46497.44963370743,1789725.6092239765,20161,Kansas,Riley County,13.335,350.52899169921875,3.3058199882507324,874.1019897460938,12.517399787902832,0.7113800048828125,7,Planted/Cultivated
258,-96.44198867,39.12880056,-37856.18006743293,1789434.2495445113,20161,Kansas,Riley County,10.607000000000001,344.906005859375,1.9021199941635127,877.2760009765625,12.676400184631348,0.7138360142707825,7,Planted/Cultivated
259,-96.44198867,39.12880056,-37856.18006743293,1789434.2495445113,20161,Kansas,Riley County,10.607000000000001,344.906005859375,1.9021199941635127,877.2760009765625,12.676400184631348,0.7138360142707825,7,Planted/Cultivated
260,-98.77331999,38.723890000000004,-238825.28999581715,1747447.539251636,20167,Kansas,Russell County,6.325,555.5960083007811,1.948889970779419,665.7449951171875,12.443099975585938,0.5379639863967896,6,Herbaceous
261,-97.31325090000001,37.79084054,-114548.58964915485,1640173.5185345532,20173,Kansas,Sedgwick County,4.678,426.1740112304688,1.034559965133667,830.219970703125,13.507699966430664,0.5890750288963318,6,Herbaceous
262,-100.72556,37.26948004,-414935.4642373419,1591271.3897454303,20175,Kansas,Seward County,5.625,862.3270263671875,0.876488983631134,508.1260070800781,12.892499923706055,0.5354220271110535,7,Planted/Cultivated
263,-95.93802996,39.08395001,5311.0096771540275,1784321.0895995928,20177,Kansas,Shawnee County,8.621,307.7430114746094,1.87076997756958,929.9619750976562,12.531200408935547,0.7490370273590088,7,Planted/Cultivated
264,-98.89445001,38.16624998,-251156.6801559789,1685283.7694902893,20185,Kansas,Stafford County,1.726,605.6259765625,0.6492530107498169,649.322021484375,13.130999565124512,0.5741329789161682,7,Planted/Cultivated
265,-98.89445001,38.16624998,-251156.6801559789,1685283.7694902893,20185,Kansas,Stafford County,1.726,605.6259765625,0.6492530107498169,649.322021484375,13.130999565124512,0.5741329789161682,7,Planted/Cultivated
266,-98.89445001,38.16624998,-251156.6801559789,1685283.7694902893,20185,Kansas,Stafford County,1.726,605.6259765625,0.6492530107498169,649.322021484375,13.130999565124512,0.5741329789161682,7,Planted/Cultivated
267,-98.69173,37.91554004,-234366.9898291686,1656677.6696345413,20185,Kansas,Stafford County,4.327,585.0260009765625,1.0970499515533447,672.2050170898438,13.37660026550293,0.5498570203781128,7,Planted/Cultivated
268,-101.3438,37.35149001,-468650.61263940815,1603322.9287340112,20189,Kansas,Stevens County,4.23,935.8790283203124,0.8980649709701538,458.2820129394531,12.821200370788574,0.5811330080032349,7,Planted/Cultivated
